,fecha,precio,año_hecho,año_renovado,metros_cuadrados,pisos,habitaciones,baños,calle,codigo_zip,estado,ciudad
2414,10/07/2019,2562830.0,01/01/2004,0.0,594.0,2.0,3.0,3.0,4200 ROYAL RIDGE DR,75229.0,TX,DALLAS
2415,10/07/2019,1803420.0,01/01/2004,0.0,1387.0,2.0,5.0,5.0,2200 LOWERY ST,75215.0,TX,DALLAS
2416,18/06/2019,1401910.0,01/01/2004,0.0,1100.0,2.0,5.0,4.0,5201 MERCEDES AVE,75206.0,TX,DALLAS
2417,17/07/2019,1241510.0,01/01/2004,0.0,1402.0,2.0,5.0,4.0,8600 EDEN VALLEY LN,75217.0,TX,DALLAS
2418,13/08/2019,1196160.0,01/01/2004,0.0,1225.0,2.0,4.0,4.0,2301 BLAYDON DR,75228.0,TX,DALLAS
2419,13/08/2019,1131150.0,01/01/2004,0.0,872.0,1.0,3.0,2.0,9901 COLDWATER CIR,75228.0,TX,DALLAS
2420,10/07/2019,1078040.0,01/01/2004,0.0,1640.0,2.0,5.0,5.0,2700 COUNCIL ST,75215.0,TX,DALLAS
2421,01/08/2019,1052510.0,01/01/2004,0.0,1387.0,2.0,4.0,4.0,101 MURRAY ST,75226.0,TX,DALLAS
2422,14/08/2019,1037410.0,01/01/2004,0.0,1384.0,2.0,4.0,4.0,7501 DONNELLY AVE,75228.0,TX,DALLAS
2423,17/07/2019,1035420.0,01/01/2004,0.0,774.0,2.0,4.0,3.0,1601 ALLENTOWN DR,75217.0,TX,DALLAS
2424,22/07/2019,1010290.0,01/01/2004,0.0,884.0,2.0,4.0,4.0,200 KODIAK DR,75217.0,TX,DALLAS
2425,08/07/2019,933350.0,01/01/2004,0.0,866.0,1.0,2.0,3.0,1100 PETERS ST,75215.0,TX,DALLAS
2426,25/07/2019,918330.0,01/01/2004,0.0,863.0,2.0,3.0,3.0,1200 MORAN DR,75218.0,TX,DALLAS
2427,21/07/2019,905210.0,01/01/2004,0.0,948.0,2.0,4.0,3.0,500 ELKHART AVE,75217.0,TX,DALLAS
2428,10/06/2019,891460.0,01/01/2004,0.0,1399.0,2.0,4.0,4.0,100 NEELY ST,75203.0,TX,DALLAS
2429,06/08/2019,852710.0,01/01/2004,0.0,1350.0,1.0,4.0,3.0,8100 ASTORIA DR,75227.0,TX,DALLAS
2430,29/06/2019,822240.0,01/01/2004,0.0,1143.0,2.0,4.0,3.0,4000 PAMPAS ST,75211.0,TX,DALLAS
2431,08/08/2019,816450.0,01/01/2004,0.0,1009.0,2.0,4.0,3.0,7300 VALLEJO DR,75227.0,TX,DALLAS
2432,09/07/2019,768060.0,01/01/2004,0.0,567.0,1.0,3.0,2.0,3100 TUSKEGEE ST,75215.0,TX,DALLAS
2433,25/07/2019,755890.0,01/01/2004,0.0,917.0,2.0,2.0,3.0,10300 VINEMONT ST,75218.0,TX,DALLAS
2434,07/07/2019,726730.0,01/01/2004,0.0,1021.0,2.0,4.0,3.0,6100 SUDBURY DR,75214.0,TX,DALLAS
2435,13/06/2019,719890.0,01/01/2004,0.0,1049.0,2.0,4.0,3.0,3800 WATT ST,75204.0,TX,DALLAS
2436,26/06/2019,712740.0,01/01/2004,0.0,1070.0,2.0,4.0,3.0,600 MCCRAKEN WAY,75211.0,TX,DALLAS
2437,03/07/2019,700880.0,01/01/2004,0.0,1411.0,2.0,4.0,4.0,3300 EL BENITO DR,75212.0,TX,DALLAS
2438,25/06/2019,700500.0,01/01/2004,0.0,844.0,2.0,4.0,3.0,5001 HOLLAND AVE,75209.0,TX,DALLAS
2439,12/08/2019,680670.0,01/01/2004,0.0,762.0,2.0,4.0,3.0,2701 HILLGLENN RD,75228.0,TX,DALLAS
2440,15/08/2019,671950.0,01/01/2004,0.0,896.0,2.0,3.0,3.0,2000 WALNUT HILL LN,75229.0,TX,DALLAS
2441,14/08/2019,661910.0,01/01/2004,0.0,796.0,2.0,4.0,3.0,8401 SUNCREST DR,75228.0,TX,DALLAS
2442,16/07/2019,657970.0,01/01/2004,0.0,1323.0,2.0,4.0,3.0,1900 UTICA DR,75217.0,TX,DALLAS
2443,25/07/2019,655870.0,01/01/2004,0.0,485.0,2.0,3.0,3.0,8600 SAN BENITO WAY,75218.0,TX,DALLAS
2444,13/08/2019,652900.0,01/01/2004,0.0,1204.0,1.0,4.0,3.0,9201 SPRINGWATER DR,75228.0,TX,DALLAS
2445,28/07/2019,651150.0,01/01/2004,0.0,707.0,2.0,2.0,2.0,3501 LA JOYA DR,75220.0,TX,DALLAS
2446,22/07/2019,645530.0,01/01/2004,0.0,847.0,2.0,3.0,3.0,3500 INGLESIDE DR,75229.0,TX,DALLAS
2447,12/06/2019,643320.0,01/01/2004,0.0,750.0,2.0,3.0,3.0,4419 CABELL DR,75204.0,TX,DALLAS
2448,10/06/2019,622250.0,01/01/2004,0.0,500.0,3.0,3.0,2.0,521 GOOD LATIMER EXPY,75201.0,TX,DALLAS
2449,11/07/2019,600650.0,01/01/2004,0.0,838.0,2.0,4.0,3.0,900 HOBSON AVE,75216.0,TX,DALLAS
2450,14/06/2019,586290.0,01/01/2004,0.0,875.0,2.0,4.0,3.0,3000 CARMEL ST,75204.0,TX,DALLAS
2451,22/07/2019,549860.0,01/01/2004,0.0,448.0,3.0,2.0,3.0,800 PORTNOMA LN,75217.0,TX,DALLAS
2452,23/07/2019,538140.0,01/01/2004,0.0,698.0,2.0,3.0,2.0,8500 PRAIRIE HILL LN,75217.0,TX,DALLAS
2453,22/07/2019,536980.0,01/01/2004,0.0,991.0,2.0,4.0,3.0,10300 CASNETT DR,75217.0,TX,DALLAS
2454,21/07/2019,535760.0,01/01/2004,0.0,546.0,2.0,3.0,3.0,6900 C F HAWN FWY,75217.0,TX,DALLAS
2455,02/07/2019,516010.0,01/01/2004,0.0,1030.0,2.0,4.0,3.0,400 STILLWELL BLVD,75211.0,TX,DALLAS
2456,12/06/2019,511780.0,01/01/2004,0.0,811.0,2.0,4.0,3.0,301 AVENUE,75203.0,TX,DALLAS
2457,13/06/2019,501660.0,01/01/2004,0.0,405.0,2.0,2.0,2.0,4900 DARTFORD DR,75204.0,TX,DALLAS
2458,15/07/2019,501510.0,01/01/2004,0.0,399.0,2.0,2.0,2.0,7000 BRUTON RD,75217.0,TX,DALLAS
2459,03/07/2019,493070.0,01/01/2004,0.0,780.0,2.0,4.0,3.0,3100 MELISSA RIVER WAY,75212.0,TX,DALLAS
2460,25/07/2019,450560.0,01/01/2004,0.0,826.0,2.0,4.0,3.0,9200 SAN FERNANDO WAY,75218.0,TX,DALLAS
2461,07/06/2019,448090.0,01/01/2004,0.0,424.0,3.0,3.0,3.0,1100 TRAMMEL CROW CTR,75201.0,TX,DALLAS
2462,25/06/2019,439690.0,01/01/2004,0.0,664.0,2.0,3.0,2.0,4200 COPELAND ST,75210.0,TX,DALLAS
2463,05/08/2019,436170.0,01/01/2004,0.0,436.0,3.0,3.0,2.0,12400 BRECKENRIDGE DR,75230.0,TX,DALLAS
2464,06/08/2019,431730.0,01/01/2004,0.0,747.0,2.0,4.0,3.0,7000 WOFFORD AVE,75227.0,TX,DALLAS
2465,31/07/2019,407310.0,01/01/2004,0.0,728.0,2.0,4.0,3.0,2101 SIESTA DR,75224.0,TX,DALLAS
2466,09/07/2019,394790.0,01/01/2004,0.0,674.0,2.0,4.0,3.0,3100 LENWAY ST,75215.0,TX,DALLAS
2467,21/06/2019,379810.0,01/01/2004,0.0,463.0,2.0,3.0,2.0,1000 ELSBETH ST,75208.0,TX,DALLAS
2468,10/07/2019,378580.0,01/01/2004,0.0,783.0,2.0,4.0,3.0,2900 MUNICIPAL ST,75215.0,TX,DALLAS
2469,28/06/2019,375570.0,01/01/2004,0.0,283.0,2.0,2.0,3.0,3300 DUTTON DR,75211.0,TX,DALLAS
2470,01/07/2019,372930.0,01/01/2004,0.0,573.0,2.0,3.0,3.0,1500 LAS PINAS CT,75211.0,TX,DALLAS
2471,05/08/2019,347160.0,01/01/2004,0.0,768.0,2.0,4.0,3.0,3901 CRESTHILL RD,75227.0,TX,DALLAS
2472,26/06/2019,346260.0,01/01/2004,0.0,567.0,1.0,4.0,3.0,600 BAGLEY ST,75211.0,TX,DALLAS
2473,02/07/2019,346120.0,01/01/2004,0.0,424.0,2.0,2.0,2.0,2220 OLD OAKS DR,75211.0,TX,DALLAS
2474,17/07/2019,343130.0,01/01/2004,0.0,677.0,1.0,3.0,2.0,1800 JACK CASEY CT,75217.0,TX,DALLAS
2475,08/07/2019,313430.0,01/01/2004,0.0,588.0,2.0,4.0,3.0,2500 OAKWOOD LN,75214.0,TX,DALLAS
2476,31/07/2019,312140.0,01/01/2004,0.0,774.0,2.0,4.0,3.0,301 GUTHRIE ST,75224.0,TX,DALLAS
2477,17/06/2019,302760.0,01/01/2004,0.0,311.0,2.0,2.0,2.0,4401 BELFORT AVE,75205.0,TX,DALLAS
2478,02/07/2019,293570.0,01/01/2004,0.0,887.0,1.0,5.0,3.0,2601 LAS VILLAS AVE,75211.0,TX,DALLAS
2479,02/07/2019,261080.0,01/01/2004,0.0,536.0,1.0,3.0,2.0,700 QUINELLA DR,75211.0,TX,DALLAS
2480,19/06/2019,255330.0,01/01/2004,0.0,728.0,2.0,4.0,3.0,1300 MOTOR CIR,75207.0,TX,DALLAS
2481,13/06/2019,229910.0,01/01/2004,0.0,381.0,2.0,3.0,3.0,3200 JEWETT ST,75204.0,TX,DALLAS
2482,14/07/2019,2760.0,01/01/2004,0.0,1311.0,2.0,4.0,4.0,3000 PLAUDIT PL,75229.0,TX,DALLAS
2483,28/07/2019,430.0,01/01/2004,0.0,1664.0,2.0,3.0,5.0,4200 MIDDLETON RD,75229.0,TX,DALLAS
2484,07/08/2019,180.0,01/01/2004,0.0,2487.0,2.0,5.0,6.0,1 ASHTON CT,75230.0,TX,DALLAS
2485,04/07/2019,3712080.0,01/01/2003,0.0,1750.0,2.0,4.0,4.0,7100 BENNINGTON DR,75214.0,TX,DALLAS
2486,13/07/2019,2701310.0,01/01/2003,0.0,1369.0,2.0,4.0,3.0,3301 BEAUCHAMP AVE,75216.0,TX,DALLAS
2487,02/07/2019,1795650.0,01/01/2003,0.0,1308.0,2.0,4.0,3.0,500 KELSO DR,75211.0,TX,DALLAS
2488,31/07/2019,1342490.0,01/01/2003,0.0,1036.0,2.0,4.0,4.0,2101 RUBENS DR,75224.0,TX,DALLAS
2489,11/07/2019,1337560.0,01/01/2003,0.0,1369.0,2.0,4.0,4.0,10800 NETHERLAND DR,75229.0,TX,DALLAS
2490,08/08/2019,1152000.0,01/01/2003,0.0,1164.0,2.0,5.0,3.0,11201 BUCHANAN DR,75228.0,TX,DALLAS
2491,24/07/2019,1070370.0,01/01/2003,0.0,1259.0,2.0,5.0,4.0,10100 NORTHLAKE DR,75218.0,TX,DALLAS
2492,14/08/2019,989620.0,01/01/2003,0.0,1250.0,2.0,5.0,5.0,2104 GREENPOINT ST,75228.0,TX,DALLAS
2493,10/07/2019,957690.0,01/01/2003,0.0,1801.0,2.0,4.0,4.0,3101 VANNERSON DR,75215.0,TX,DALLAS
2494,17/06/2019,953220.0,01/01/2003,0.0,1436.0,2.0,5.0,3.0,3601 POTOMAC AVE,75205.0,TX,DALLAS
2495,17/07/2019,863420.0,01/01/2003,0.0,1283.0,2.0,4.0,3.0,1800 JIM REINTHAL CT,75217.0,TX,DALLAS
2496,21/07/2019,852180.0,01/01/2003,0.0,1311.0,2.0,4.0,4.0,7501 CANTURA DR,75217.0,TX,DALLAS
2497,03/07/2019,843360.0,01/01/2003,0.0,1094.0,2.0,4.0,3.0,2600 LEATH CT,75212.0,TX,DALLAS
2498,24/07/2019,800730.0,01/01/2003,0.0,817.0,2.0,4.0,3.0,10800 RIDGE SPRING DR,75218.0,TX,DALLAS
2499,18/07/2019,799640.0,01/01/2003,0.0,911.0,2.0,3.0,3.0,9401 TARA LN,75217.0,TX,DALLAS
2500,07/08/2019,797820.0,01/01/2003,0.0,936.0,2.0,4.0,3.0,8600 UKIAH DR,75227.0,TX,DALLAS
2501,14/08/2019,738240.0,01/01/2003,0.0,1347.0,2.0,4.0,3.0,2200 FOREST HOLLOW PARK,75228.0,TX,DALLAS
2502,25/07/2019,728240.0,01/01/2003,0.0,1259.0,2.0,4.0,3.0,10700 WYATT ST,75218.0,TX,DALLAS
2503,25/07/2019,727240.0,01/01/2003,0.0,1186.0,2.0,3.0,4.0,1701 CORDAY ST,75218.0,TX,DALLAS
2504,20/06/2019,690800.0,01/01/2003,0.0,905.0,2.0,4.0,3.0,900 POLLARD ST,75208.0,TX,DALLAS
2505,02/07/2019,687880.0,01/01/2003,0.0,920.0,2.0,3.0,3.0,700 JALISCO PLZ,75211.0,TX,DALLAS
2506,11/06/2019,658300.0,01/01/2003,0.0,1106.0,2.0,4.0,4.0,700 FERNWOOD AVE,75203.0,TX,DALLAS
2507,03/07/2019,656610.0,01/01/2003,0.0,985.0,2.0,4.0,3.0,4000 SHADRACK DR,75212.0,TX,DALLAS
2508,27/06/2019,622880.0,01/01/2003,0.0,942.0,2.0,4.0,3.0,4100 PENSACOLA CT,75211.0,TX,DALLAS
2509,21/06/2019,622230.0,01/01/2003,0.0,704.0,2.0,3.0,3.0,1200 MIDDLEBROOK PL,75208.0,TX,DALLAS
2510,21/06/2019,621250.0,01/01/2003,0.0,875.0,2.0,3.0,3.0,1201 TURNER AVE,75208.0,TX,DALLAS
2511,08/08/2019,605810.0,01/01/2003,0.0,853.0,2.0,3.0,3.0,11300 VISALIA DR,75228.0,TX,DALLAS
2512,26/06/2019,603400.0,01/01/2003,0.0,771.0,2.0,4.0,3.0,600 POPPY MALLOW LN,75211.0,TX,DALLAS
2513,01/08/2019,589770.0,01/01/2003,0.0,732.0,2.0,3.0,3.0,4001 MARILYN PL,75227.0,TX,DALLAS
2514,24/07/2019,586790.0,01/01/2003,0.0,920.0,2.0,4.0,3.0,11000 CREEKMERE DR,75218.0,TX,DALLAS
2515,18/07/2019,540150.0,01/01/2003,0.0,1119.0,2.0,5.0,3.0,7901 LOMA GARDEN ST,75217.0,TX,DALLAS
2516,05/08/2019,515280.0,01/01/2003,0.0,860.0,2.0,3.0,3.0,7100 DILLON DR,75227.0,TX,DALLAS
2517,24/07/2019,509480.0,01/01/2003,0.0,671.0,2.0,3.0,3.0,11600 SASANQUA LN,75218.0,TX,DALLAS
2518,28/07/2019,497910.0,01/01/2003,0.0,573.0,2.0,3.0,2.0,10501 SPANGLER RD,75220.0,TX,DALLAS
2519,03/07/2019,475960.0,01/01/2003,0.0,466.0,3.0,2.0,3.0,3500 MELINDA HILLS DR,75212.0,TX,DALLAS
2520,25/07/2019,460320.0,01/01/2003,0.0,613.0,2.0,3.0,3.0,9600 TRALEE DR,75218.0,TX,DALLAS
2521,18/06/2019,458130.0,01/01/2003,0.0,1064.0,2.0,4.0,3.0,3240 KNOX ST,75205.0,TX,DALLAS
2522,05/08/2019,451940.0,01/01/2003,0.0,927.0,2.0,4.0,3.0,9600 KERRVILLE ST,75227.0,TX,DALLAS
2523,10/07/2019,451210.0,01/01/2003,0.0,692.0,2.0,3.0,3.0,2200 STONEMAN ST,75215.0,TX,DALLAS
2524,08/08/2019,446590.0,01/01/2003,0.0,719.0,2.0,3.0,3.0,2100 SCAMMEL DR,75227.0,TX,DALLAS
2525,01/08/2019,394950.0,01/01/2003,0.0,988.0,2.0,4.0,3.0,4601 WILLOW ST,75226.0,TX,DALLAS
2526,25/06/2019,385190.0,01/01/2003,0.0,582.0,2.0,3.0,3.0,3901 MARTIN LUTHER KING JR BLVD,75210.0,TX,DALLAS
2527,14/06/2019,384950.0,01/01/2003,0.0,488.0,3.0,3.0,3.0,1300 PALM SPRINGS LN,75204.0,TX,DALLAS
2528,25/06/2019,382690.0,01/01/2003,0.0,917.0,2.0,4.0,3.0,5401 NEOLA DR,75209.0,TX,DALLAS
2529,21/06/2019,375120.0,01/01/2003,0.0,902.0,2.0,4.0,3.0,647 TYLER ST,75208.0,TX,DALLAS
2530,18/07/2019,372810.0,01/01/2003,0.0,722.0,2.0,4.0,3.0,1101 BARREDO ST,75217.0,TX,DALLAS
2531,15/07/2019,371070.0,01/01/2003,0.0,619.0,2.0,4.0,3.0,4201 AZTEC DR,75216.0,TX,DALLAS
2532,27/06/2019,355480.0,01/01/2003,0.0,430.0,3.0,3.0,2.0,4501 TIFFANY ST,75211.0,TX,DALLAS
2533,19/06/2019,352090.0,01/01/2003,0.0,738.0,1.0,5.0,3.0,4801 MEMPHIS ST,75207.0,TX,DALLAS
2534,16/07/2019,349990.0,01/01/2003,0.0,500.0,3.0,3.0,3.0,1551 BUCKNER BLVD,75217.0,TX,DALLAS
2535,14/06/2019,330660.0,01/01/2003,0.0,625.0,2.0,4.0,3.0,1107 SAINT JOSEPH ST,75204.0,TX,DALLAS
2536,03/07/2019,326810.0,01/01/2003,0.0,338.0,2.0,2.0,3.0,2601 CARMELITA ST,75212.0,TX,DALLAS
2537,01/08/2019,323320.0,01/01/2003,0.0,838.0,2.0,4.0,3.0,1 GROVENOR CT,75225.0,TX,DALLAS
2538,02/07/2019,316060.0,01/01/2003,0.0,521.0,2.0,4.0,3.0,2901 RESERVOIR ST,75211.0,TX,DALLAS
2539,21/06/2019,307710.0,01/01/2003,0.0,600.0,2.0,3.0,3.0,211 BRIGHTON AVE,75208.0,TX,DALLAS
2540,07/07/2019,293140.0,01/01/2003,0.0,671.0,2.0,3.0,3.0,6700 LAKEFAIR CIR,75214.0,TX,DALLAS
2541,12/06/2019,281510.0,01/01/2003,0.0,549.0,2.0,3.0,3.0,3112 BOWEN ST,75204.0,TX,DALLAS
2542,24/06/2019,243210.0,01/01/2003,0.0,488.0,2.0,2.0,2.0,4501 BLUFFVIEW BLVD,75209.0,TX,DALLAS
2543,04/07/2019,3100220.0,01/01/2002,0.0,2164.0,3.0,6.0,4.0,5700 HIAWATHA ST,75212.0,TX,DALLAS
2544,13/08/2019,2459370.0,01/01/2002,0.0,2054.0,2.0,4.0,5.0,2600 RIPPLEWOOD DR,75228.0,TX,DALLAS
2545,14/06/2019,2402380.0,01/01/2002,0.0,951.0,2.0,3.0,2.0,841 LIBERTY ST,75204.0,TX,DALLAS
2546,24/07/2019,2202550.0,01/01/2002,0.0,1862.0,2.0,5.0,5.0,12100 LOCHWOOD BLVD,75218.0,TX,DALLAS
2547,15/08/2019,1552520.0,01/01/2002,0.0,1881.0,2.0,5.0,4.0,2900 ALLISTER ST,75229.0,TX,DALLAS
2548,10/06/2019,1428490.0,01/01/2002,0.0,710.0,2.0,2.0,3.0,1001 DODD ST,75203.0,TX,DALLAS
2549,08/07/2019,1070690.0,01/01/2002,0.0,1335.0,2.0,4.0,4.0,2400 HIDEAWAY DR,75214.0,TX,DALLAS
2550,28/06/2019,900170.0,01/01/2002,0.0,1271.0,2.0,3.0,4.0,600 RICHMONDELL AVE,75211.0,TX,DALLAS
2551,06/08/2019,876670.0,01/01/2002,0.0,1216.0,2.0,5.0,4.0,6801 TOLAND ST,75227.0,TX,DALLAS
2552,07/06/2019,839880.0,01/01/2002,0.0,1045.0,2.0,4.0,3.0,4200 LINCOLN PLZ,75201.0,TX,DALLAS
2553,11/07/2019,835210.0,01/01/2002,0.0,713.0,1.0,2.0,2.0,2100 BRITTON DR,75216.0,TX,DALLAS
2554,10/07/2019,799610.0,01/01/2002,0.0,1155.0,2.0,3.0,4.0,2631 BRIGHAM LN,75215.0,TX,DALLAS
2555,14/07/2019,740100.0,01/01/2002,0.0,887.0,2.0,4.0,3.0,3701 OPAL AVE,75216.0,TX,DALLAS
2556,10/06/2019,707460.0,01/01/2002,0.0,829.0,2.0,3.0,3.0,2100 HELSMINSTER DR,75201.0,TX,DALLAS
2557,14/07/2019,701710.0,01/01/2002,0.0,1030.0,2.0,4.0,3.0,7701 BROWNSVILLE AVE,75216.0,TX,DALLAS
2558,01/08/2019,701160.0,01/01/2002,0.0,543.0,2.0,3.0,3.0,2 NAN WAY CIR,75225.0,TX,DALLAS
2559,30/07/2019,609130.0,01/01/2002,0.0,890.0,2.0,4.0,3.0,6901 PATRICIA AVE,75223.0,TX,DALLAS
2560,15/07/2019,592590.0,01/01/2002,0.0,1204.0,2.0,4.0,5.0,6400 LAKE JUNE RD,75217.0,TX,DALLAS
2561,30/07/2019,576080.0,01/01/2002,0.0,768.0,2.0,3.0,3.0,401 FAIRVIEW AVE,75223.0,TX,DALLAS
2562,26/06/2019,569190.0,01/01/2002,0.0,841.0,2.0,3.0,3.0,3501 BERTRAND AVE,75210.0,TX,DALLAS
2563,14/08/2019,563120.0,01/01/2002,0.0,674.0,2.0,3.0,3.0,7800 BAR X ST,75228.0,TX,DALLAS
2564,03/07/2019,538950.0,01/01/2002,0.0,500.0,2.0,3.0,3.0,3900 PALACIOS AVE,75212.0,TX,DALLAS
2565,25/07/2019,526240.0,01/01/2002,0.0,582.0,3.0,3.0,2.0,800 SUNSET INN CIR,75218.0,TX,DALLAS
2566,23/07/2019,508760.0,01/01/2002,0.0,1222.0,2.0,5.0,3.0,9600 RYLIE RD,75217.0,TX,DALLAS
2567,01/08/2019,490600.0,01/01/2002,0.0,732.0,2.0,3.0,3.0,3201 NUSSBAUMER ST,75226.0,TX,DALLAS
2568,28/07/2019,461000.0,01/01/2002,0.0,646.0,2.0,4.0,3.0,2801 BLYSTONE LN,75220.0,TX,DALLAS
2569,13/08/2019,440110.0,01/01/2002,0.0,408.0,3.0,2.0,2.0,1601 MACMANUS DR,75228.0,TX,DALLAS
2570,03/07/2019,438200.0,01/01/2002,0.0,1332.0,2.0,4.0,3.0,10400 ROYAL CLUB LN,75229.0,TX,DALLAS
2571,18/06/2019,438010.0,01/01/2002,0.0,707.0,2.0,4.0,2.0,5506 MILLER AVE,75206.0,TX,DALLAS
2572,08/07/2019,434270.0,01/01/2002,0.0,649.0,2.0,3.0,3.0,5900 JUNIUS ST,75214.0,TX,DALLAS
2573,12/06/2019,428750.0,01/01/2002,0.0,488.0,1.0,2.0,2.0,1201 DALVIEW AVE,75203.0,TX,DALLAS
2574,09/07/2019,427640.0,01/01/2002,0.0,768.0,2.0,4.0,3.0,2600 DATHE ST,75215.0,TX,DALLAS
2575,01/08/2019,415710.0,01/01/2002,0.0,381.0,2.0,3.0,3.0,23 STONECOURT DR,75225.0,TX,DALLAS
2576,09/07/2019,415500.0,01/01/2002,0.0,637.0,2.0,4.0,3.0,1700 DRISKELL ST,75215.0,TX,DALLAS
2577,04/07/2019,397960.0,01/01/2002,0.0,920.0,2.0,4.0,3.0,1300 ADISA ST,75212.0,TX,DALLAS
2578,18/07/2019,382760.0,01/01/2002,0.0,847.0,2.0,4.0,3.0,700 ROUGH BARK DR,75217.0,TX,DALLAS
2579,14/08/2019,356630.0,01/01/2002,0.0,555.0,2.0,3.0,3.0,8001 CLAREMONT DR,75228.0,TX,DALLAS
2580,24/06/2019,339950.0,01/01/2002,0.0,594.0,2.0,4.0,3.0,1401 WRIGHT ST,75208.0,TX,DALLAS
2581,22/07/2019,331280.0,01/01/2002,0.0,951.0,2.0,3.0,3.0,10000 EVERTON PL,75217.0,TX,DALLAS
2582,31/07/2019,321150.0,01/01/2002,0.0,546.0,2.0,3.0,2.0,3101 SHADOW WOOD DR,75224.0,TX,DALLAS
2583,23/07/2019,302510.0,01/01/2002,0.0,567.0,2.0,3.0,3.0,9826 BRIERHILL DR,75217.0,TX,DALLAS
2584,06/08/2019,300560.0,01/01/2002,0.0,530.0,2.0,3.0,2.0,8100 SHAFTER DR,75227.0,TX,DALLAS
2585,16/07/2019,297090.0,01/01/2002,0.0,704.0,2.0,5.0,4.0,1800 JOAN DR,75217.0,TX,DALLAS
2586,28/06/2019,260680.0,01/01/2002,0.0,619.0,2.0,4.0,3.0,10600 COOGAN DR,75229.0,TX,DALLAS
2587,07/08/2019,256940.0,01/01/2002,0.0,543.0,2.0,4.0,2.0,2600 CLAYTON OAKS DR,75227.0,TX,DALLAS
2588,21/07/2019,237130.0,01/01/2002,0.0,332.0,2.0,2.0,2.0,6201 FENWAY ST,75217.0,TX,DALLAS
2589,25/07/2019,2400830.0,01/01/2001,0.0,1692.0,2.0,6.0,5.0,1300 EL PATIO DR,75218.0,TX,DALLAS
2590,07/07/2019,1966560.0,01/01/2001,0.0,1396.0,2.0,4.0,4.0,6400 RUNNEMEDE DR,75214.0,TX,DALLAS
2591,15/07/2019,1233400.0,01/01/2001,0.0,972.0,2.0,4.0,3.0,4101 BALL ST,75216.0,TX,DALLAS
2592,17/06/2019,1226040.0,01/01/2001,0.0,1673.0,1.0,4.0,5.0,7000 DUBLIN ST,75205.0,TX,DALLAS
2593,28/06/2019,1200200.0,01/01/2001,0.0,1494.0,2.0,4.0,4.0,400 MARSHALLDELL AVE,75211.0,TX,DALLAS
2594,25/07/2019,1136570.0,01/01/2001,0.0,2128.0,2.0,6.0,4.0,1130 FULLER DR,75218.0,TX,DALLAS
2595,08/08/2019,1102820.0,01/01/2001,0.0,1609.0,2.0,4.0,4.0,7600 LIVVIE MEADOR LN,75227.0,TX,DALLAS
2596,18/06/2019,1050450.0,01/01/2001,0.0,1359.0,2.0,4.0,3.0,6061 VILLAGE BEND DR,75206.0,TX,DALLAS
2597,09/07/2019,991150.0,01/01/2001,0.0,1052.0,2.0,5.0,4.0,3201 WENDELKIN ST,75215.0,TX,DALLAS
2598,18/07/2019,884450.0,01/01/2001,0.0,1143.0,2.0,4.0,3.0,9600 LANEYVALE AVE,75217.0,TX,DALLAS
2599,09/07/2019,876750.0,01/01/2001,0.0,1201.0,2.0,4.0,3.0,3000 COLONIAL AVE,75215.0,TX,DALLAS
2600,18/07/2019,846680.0,01/01/2001,0.0,1317.0,2.0,4.0,3.0,10800 HAPPY HOLLOW LN,75217.0,TX,DALLAS
2601,14/06/2019,834460.0,01/01/2001,0.0,1180.0,2.0,4.0,3.0,3301 MIRO PL,75204.0,TX,DALLAS
2602,03/07/2019,815780.0,01/01/2001,0.0,664.0,2.0,4.0,2.0,3900 ABILENE ST,75212.0,TX,DALLAS
2603,28/07/2019,775510.0,01/01/2001,0.0,719.0,2.0,4.0,3.0,4600 STEEL ST,75219.0,TX,DALLAS
2604,20/06/2019,768030.0,01/01/2001,0.0,1167.0,2.0,5.0,4.0,900 KESSLER PKWY,75208.0,TX,DALLAS
2605,10/06/2019,737520.0,01/01/2001,0.0,1021.0,2.0,4.0,3.0,3701 ORAILLAK ST,75202.0,TX,DALLAS
2606,21/06/2019,730710.0,01/01/2001,0.0,1009.0,2.0,4.0,3.0,900 SALMON DR,75208.0,TX,DALLAS
2607,15/08/2019,720100.0,01/01/2001,0.0,1045.0,2.0,4.0,3.0,3400 JUBILEE TRL,75229.0,TX,DALLAS
2608,01/08/2019,712150.0,01/01/2001,0.0,783.0,2.0,3.0,3.0,4000 RENEE DR,75227.0,TX,DALLAS
2609,15/07/2019,710840.0,01/01/2001,0.0,805.0,2.0,3.0,4.0,4901 EASTGATE CIR,75216.0,TX,DALLAS
2610,15/07/2019,696510.0,01/01/2001,0.0,1119.0,2.0,4.0,4.0,1728 EASTCLIFF DR,75217.0,TX,DALLAS
2611,07/07/2019,671820.0,01/01/2001,0.0,884.0,2.0,4.0,3.0,4401 NORRIS ST,75214.0,TX,DALLAS
2612,04/07/2019,605210.0,01/01/2001,0.0,911.0,2.0,4.0,3.0,2200 SAINT GERMAIN RD,75212.0,TX,DALLAS
2613,25/07/2019,587970.0,01/01/2001,0.0,634.0,2.0,3.0,4.0,9200 BISCAYNE BLVD,75218.0,TX,DALLAS
2614,14/07/2019,582180.0,01/01/2001,0.0,597.0,1.0,2.0,2.0,1201 MCVEY ST,75216.0,TX,DALLAS
